index,cos_value
7423,0.83104336
7424,0.83146960
7425,0.83189559
7426,0.83232081
7427,0.83274585
7428,0.83317012
7429,0.83359420
7430,0.83401746
7431,0.83444053
7432,0.83486283
7433,0.83528495
7434,0.83570623
7435,0.83612734
7436,0.83654773
7437,0.83696783
7438,0.83738720
7439,0.83780628
7440,0.83822471
7441,0.83864284
7442,0.83906025
7443,0.83947736
7444,0.83989376
7445,0.84030998
7446,0.84072536
7447,0.84114057
7448,0.84155500
7449,0.84196913
7450,0.84238261
7451,0.84279579
7452,0.84320825
7453,0.84362042
7454,0.84403187
7455,0.84444284
7456,0.84485358
7457,0.84526354
7458,0.84567326
7459,0.84608221
7460,0.84649092
7461,0.84689891
7462,0.84730667
7463,0.84771365
7464,0.84812033
7465,0.84852636
7466,0.84893209
7467,0.84933704
7468,0.84974176
7469,0.85014576
7470,0.85054952
7471,0.85095251
7472,0.85135520
7473,0.85175717
7474,0.85215890
7475,0.85255992
7476,0.85296065
7477,0.85336059
7478,0.85376030
7479,0.85415930
7480,0.85455799
7481,0.85495597
7482,0.85535371
7483,0.85575068
7484,0.85614735
7485,0.85654330
7486,0.85693902
7487,0.85733396
7488,0.85772866
7489,0.85812259
7490,0.85851628
7491,0.85890919
7492,0.85930187
7493,0.85969377
7494,0.86008543
7495,0.86047632
7496,0.86086696
7497,0.86125690
7498,0.86164653
7499,0.86203539
7500,0.86242402
7501,0.86281186
7502,0.86319947
7503,0.86358631
7504,0.86397290
7505,0.86435872
7506,0.86474431
7507,0.86512911
7508,0.86551368
7509,0.86589748
7510,0.86628103
7511,0.86666381
7512,0.86704630
7513,0.86742806
7514,0.86780953
7515,0.86819029
7516,0.86857074
7517,0.86895049
7518,0.86932993
7519,0.86970866
7520,0.87008709
7521,0.87046474
7522,0.87084216
7523,0.87121880
7524,0.87159514
7525,0.87197077
7526,0.87234616
7527,0.87272072
7528,0.87309504
7529,0.87346864
7530,0.87384194
7531,0.87421447
7532,0.87458676
7533,0.87495828
7534,0.87532949
7535,0.87570000
7536,0.87607020
7537,0.87643963
7538,0.87680882
7539,0.87717724
7540,0.87754536
7541,0.87791276
7542,0.87827986
7543,0.87864625
7544,0.87901235
7545,0.87937766
7546,0.87974268
7547,0.88010699
7548,0.88047099
7549,0.88083422
7550,0.88119721
7551,0.88155943
7552,0.88192135
7553,0.88228256
7554,0.88264346
7555,0.88300359
7556,0.88336343
7557,0.88372254
7558,0.88408136
7559,0.88443941
7560,0.88479722
7561,0.88515425
7562,0.88551098
7563,0.88586694
7564,0.88622242
7565,0.88657761
7566,0.88693202
7567,0.88728613
7568,0.88763952
7569,0.88799262
7570,0.88834494
7571,0.88869697
7572,0.88904828
7573,0.88939923
7574,0.88974947
7575,0.89009941
7576,0.89044863
7577,0.89079750
7578,0.89114565
7579,0.89149350
7580,0.89184064
7581,0.89218742
7582,0.89253348
7583,0.89287919
7584,0.89322424
7585,0.89356893
7586,0.89391285
7587,0.89425647
7588,0.89459938
7589,0.89494199
7590,0.89528382
7591,0.89562535
7592,0.89596617
7593,0.89630663
7594,0.89664638
7595,0.89698583
7596,0.89732450
7597,0.89766288
7598,0.89800048
7599,0.89833784
7600,0.89867437
7601,0.89901066
7602,0.89934617
7603,0.89968139
7604,0.90001583
7605,0.90034997
7606,0.90068334
7607,0.90101647
7608,0.90134877
7609,0.90168083
7610,0.90201211
7611,0.90234303
7612,0.90267324
7613,0.90300316
7614,0.90333229
7615,0.90366113
7616,0.90398926
7617,0.90431702
7618,0.90464401
7619,0.90497077
7620,0.90529668
7621,0.90562236
7622,0.90594727
7623,0.90627182
7624,0.90659565
7625,0.90691918
7626,0.90724194
7627,0.90756440
7628,0.90788609
7629,0.90820742
7630,0.90852809
7631,0.90884840
7632,0.90916795
7633,0.90948719
7634,0.90980566
7635,0.91012383
7636,0.91044128
7637,0.91075838
7638,0.91107470
7639,0.91139072
7640,0.91170603
7641,0.91202092
7642,0.91233516
7643,0.91264904
7644,0.91296214
7645,0.91327494
7646,0.91358703
7647,0.91389877
7648,0.91420972
7649,0.91452038
7650,0.91483027
7651,0.91513985
7652,0.91544873
7653,0.91575718
7654,0.91606498
7655,0.91637236
7656,0.91667902
7657,0.91698539
7658,0.91729099
7659,0.91759622
7660,0.91790074
7661,0.91820496
7662,0.91850841
7663,0.91881150
7664,0.91911381
7665,0.91941583
7666,0.91971713
7667,0.92001808
7668,0.92031825
7669,0.92061812
7670,0.92091721
7671,0.92121601
7672,0.92151403
7673,0.92181170
7674,0.92210865
7675,0.92240506
7676,0.92270112
7677,0.92299646
7678,0.92329144
7679,0.92358565
7680,0.92387956
7681,0.92417270
7682,0.92446548
7683,0.92475754
7684,0.92504925
7685,0.92534024
7686,0.92563087
7687,0.92592072
7688,0.92621022
7689,0.92649907
7690,0.92678750
7691,0.92707521
7692,0.92736256
7693,0.92764914
7694,0.92793542
7695,0.92822093
7696,0.92850608
7697,0.92879051
7698,0.92907459
7699,0.92935795
7700,0.92964089
7701,0.92992318
7702,0.93020505
7703,0.93048620
7704,0.93076700
7705,0.93104702
7706,0.93132675
7707,0.93160570
7708,0.93188429
7709,0.93216217
7710,0.93243968
7711,0.93271643
7712,0.93299282
7713,0.93326849
7714,0.93354380
7715,0.93381840
7716,0.93409258
7717,0.93436605
7718,0.93463916
7719,0.93491155
7720,0.93518353
7721,0.93545485
7722,0.93572575
7723,0.93599594
7724,0.93626571
7725,0.93653476
7726,0.93680346
7727,0.93707144
7728,0.93733907
7729,0.93760592
7730,0.93787241
7731,0.93813819
7732,0.93840361
7733,0.93866825
7734,0.93893254
7735,0.93919611
7736,0.93945926
7737,0.93972170
7738,0.93998379
7739,0.94024515
7740,0.94050610
7741,0.94076639
7742,0.94102621
7743,0.94128537
7744,0.94154412
7745,0.94180214
7746,0.94205981
7747,0.94231671
7748,0.94257325
7749,0.94282907
7750,0.94308448
7751,0.94333923
7752,0.94359350
7753,0.94384712
7754,0.94410032
7755,0.94435281
7756,0.94460487
7757,0.94485629
7758,0.94510728
7759,0.94535750
7760,0.94560736
7761,0.94585657
7762,0.94610530
7763,0.94635332
7764,0.94660097
7765,0.94684792
7766,0.94709444
7767,0.94734025
7768,0.94758564
7769,0.94783038
7770,0.94807464
7771,0.94831824
7772,0.94856143
7773,0.94880390
7774,0.94904596
7775,0.94928730
7776,0.94952828
7777,0.94976848
7778,0.95000833
7779,0.95024741
7780,0.95048612
7781,0.95072412
7782,0.95096177
7783,0.95119864
7784,0.95143497
7785,0.95167089
7786,0.95190609
7787,0.95214087
7788,0.95237494
7789,0.95260859
7790,0.95284158
7791,0.95307416
7792,0.95330596
7793,0.95353740
7794,0.95376813
7795,0.95399845
7796,0.95422804
7797,0.95445722
7798,0.95468569
7799,0.95491374
7800,0.95514113
7801,0.95536804
7802,0.95559430
7803,0.95582008
7804,0.95604521
7805,0.95626986
7806,0.95649385
7807,0.95671743
7808,0.95694029
7809,0.95716274
7810,0.95738447
7811,0.95760578
7812,0.95782638
7813,0.95804656
7814,0.95826602
7815,0.95848507
7816,0.95870340
7817,0.95892137
7818,0.95913857
7819,0.95935535
7820,0.95957148
7821,0.95978713
7822,0.96000212
7823,0.96021664
7824,0.96043050
7825,0.96064389
7826,0.96085662
7827,0.96106887
7828,0.96128047
7829,0.96149158
7830,0.96170205
7831,0.96191204
7832,0.96212137
7833,0.96233022
7834,0.96253842
7835,0.96274620
7836,0.96295321
7837,0.96315986
7838,0.96336579
7839,0.96357125
7840,0.96377605
7841,0.96398038
7842,0.96418405
7843,0.96438724
7844,0.96458977
7845,0.96479183
7846,0.96499324
7847,0.96519417
7848,0.96539444
7849,0.96559423
7850,0.96579331
7851,0.96599197
7852,0.96618998
7853,0.96638751
7854,0.96658432
7855,0.96678072
7856,0.96697646
7857,0.96717173
7858,0.96736628
7859,0.96756041
7860,0.96775383
7861,0.96794683
7862,0.96813911
7863,0.96833092
7864,0.96852207
7865,0.96871281
7866,0.96890277
7867,0.96909237
7868,0.96928120
7869,0.96946967
7870,0.96965736
7871,0.96984464
7872,0.97003126
7873,0.97021741
7874,0.97040284
7875,0.97058785
7876,0.97077215
7877,0.97095597
7878,0.97113913
7879,0.97132188
7880,0.97150391
7881,0.97168547
7882,0.97186631
7883,0.97204673
7884,0.97222650
7885,0.97240579
7886,0.97258437
7887,0.97276253
7888,0.97293997
7889,0.97311693
7890,0.97329324
7891,0.97346908
7892,0.97364426
7893,0.97381884
7894,0.97399294
7895,0.97416639
7896,0.97433937
7897,0.97451168
7898,0.97468352
7899,0.97485465
7900,0.97502536
7901,0.97519535
7902,0.97536486
7903,0.97553372
7904,0.97570211
7905,0.97586983
7906,0.97603709
7907,0.97620362
7908,0.97636974
7909,0.97653514
7910,0.97670007
7911,0.97686434
7912,0.97702813
7913,0.97719127
7914,0.97735393
7915,0.97751588
7916,0.97767735
7917,0.97783816
7918,0.97799855
7919,0.97815818
7920,0.97831738
7921,0.97847593
7922,0.97863394
7923,0.97879130
7924,0.97894818
7925,0.97910440
7926,0.97926015
7927,0.97941518
7928,0.97956979
7929,0.97972369
7930,0.97987711
7931,0.98002988
7932,0.98018217
7933,0.98033375
7934,0.98048490
7935,0.98063534
7936,0.98078531
7937,0.98093462
7938,0.98108339
7939,0.98123157
7940,0.98137921
7941,0.98152620
7942,0.98167270
7943,0.98181856
7944,0.98196387
7945,0.98210859
7946,0.98225278
7947,0.98239630
7948,0.98253930
7949,0.98268169
7950,0.98282355
7951,0.98296481
7952,0.98310554
7953,0.98324555
7954,0.98338515
7955,0.98352402
7956,0.98366243
7957,0.98380017
7958,0.98393744
7959,0.98407400
7960,0.98421013
7961,0.98434556
7962,0.98448050
7963,0.98461473
7964,0.98474854
7965,0.98488164
7966,0.98501426
7967,0.98514622
7968,0.98527765
7969,0.98540848
7970,0.98553878
7971,0.98566842
7972,0.98579752
7973,0.98592603
7974,0.98605400
7975,0.98618132
7976,0.98630810
7977,0.98643428
7978,0.98655993
7979,0.98668492
7980,0.98680943
7981,0.98693329
7982,0.98705661
7983,0.98717928
7984,0.98730147
7985,0.98742294
7986,0.98754400
7987,0.98766434
7988,0.98778415
7989,0.98790336
7990,0.98802203
7991,0.98814011
7992,0.98825759
7993,0.98837447
7994,0.98849082
7995,0.98860651
7996,0.98872173
7997,0.98883629
7998,0.98895031
7999,0.98906368
8000,0.98917657
8001,0.98928875
8002,0.98940039
8003,0.98951149
8004,0.98962200
8005,0.98973197
8006,0.98984122
8007,0.98995006
8008,0.99005818
8009,0.99016583
8010,0.99027276
8011,0.99037921
8012,0.99048507
8013,0.99059033
8014,0.99069500
8015,0.99079913
8016,0.99090260
8017,0.99100560
8018,0.99110788
8019,0.99120969
8020,0.99131083
8021,0.99141145
8022,0.99151146
8023,0.99161088
8024,0.99170971
8025,0.99180800
8026,0.99190569
8027,0.99200279
8028,0.99209929
8029,0.99219525
8030,0.99229056
8031,0.99238539
8032,0.99247950
8033,0.99257314
8034,0.99266613
8035,0.99275857
8036,0.99285042
8037,0.99294168
8038,0.99303234
8039,0.99312246
8040,0.99321193
8041,0.99330086
8042,0.99338919
8043,0.99347699
8044,0.99356413
8045,0.99365073
8046,0.99373668
8047,0.99382216
8048,0.99390697
8049,0.99399126
8050,0.99407488
8051,0.99415797
8052,0.99424046
8053,0.99432236
8054,0.99440366
8055,0.99448442
8056,0.99456453
8057,0.99464417
8058,0.99472308
8059,0.99480152
8060,0.99487931
8061,0.99495655
8062,0.99503320
8063,0.99510926
8064,0.99518472
8065,0.99525964
8066,0.99533391
8067,0.99540764
8068,0.99548078
8069,0.99555331
8070,0.99562526
8071,0.99569666
8072,0.99576741
8073,0.99583763
8074,0.99590725
8075,0.99597627
8076,0.99604470
8077,0.99611259
8078,0.99617982
8079,0.99624652
8080,0.99631262
8081,0.99637812
8082,0.99644303
8083,0.99650741
8084,0.99657112
8085,0.99663430
8086,0.99669689
8087,0.99675888
8088,0.99682027
8089,0.99688113
8090,0.99694133
8091,0.99700105
8092,0.99706006
8093,0.99711853
8094,0.99717641
8095,0.99723375
8096,0.99729043
8097,0.99734658
8098,0.99740213
8099,0.99745709
8100,0.99751145
8101,0.99756527
8102,0.99761844
8103,0.99767107
8104,0.99772304
8105,0.99777454
8106,0.99782532
8107,0.99787563
8108,0.99792528
8109,0.99797440
8110,0.99802285
8111,0.99807078
8112,0.99811810
8113,0.99816483
8114,0.99821103
8115,0.99825656
8116,0.99830157
8117,0.99834591
8118,0.99838972
8119,0.99843293
8120,0.99847561
8121,0.99851763
8122,0.99855906
8123,0.99859995
8124,0.99864024
8125,0.99867988
8126,0.99871904
8127,0.99875754
8128,0.99879545
8129,0.99883276
8130,0.99886954
8131,0.99890572
8132,0.99894130
8133,0.99897629
8134,0.99901068
8135,0.99904448
8136,0.99907774
8137,0.99911034
8138,0.99914241
8139,0.99917388
8140,0.99920475
8141,0.99923503
8142,0.99926478
8143,0.99929386
8144,0.99932241
8145,0.99935031
8146,0.99937767
8147,0.99940443
8148,0.99943060
8149,0.99945617
8150,0.99948120
8151,0.99950558
8152,0.99952942
8153,0.99955267
8154,0.99957532
8155,0.99959737
8156,0.99961883
8157,0.99963969
8158,0.99966002
8159,0.99967968
8160,0.99969882
8161,0.99971735
8162,0.99973530
8163,0.99975264
8164,0.99976939
8165,0.99978560
8166,0.99980116
8167,0.99981618
8168,0.99983060
8169,0.99984443
8170,0.99985766
8171,0.99987030
8172,0.99988234
8173,0.99989384
8174,0.99990469
8175,0.99991500
8176,0.99992472
8177,0.99993384
8178,0.99994236
8179,0.99995029
8180,0.99995762
8181,0.99996442
8182,0.99997061
8183,0.99997616
8184,0.99998116
8185,0.99998558
8186,0.99998939
8187,0.99999267
8188,0.99999529
8189,0.99999738
8190,0.99999881
8191,0.99999970
