时间(s),输入值(V),X_filt,Y_filt,幅值(V),相位(deg),还原信号(V),参考余弦,参考正弦
16.3314,1.1465,-0.5660,0.3192,1.2996,150.58,-0.5164,-0.0736,-0.9973
16.3315,1.1100,-0.5660,0.3192,1.2996,150.58,-0.5528,-0.0368,-0.9993
16.3316,1.0735,-0.5660,0.3192,1.2996,150.58,-0.5898,-0.0061,-1.0000
16.3317,1.0382,-0.5660,0.3192,1.2996,150.58,-0.6257,0.0245,-0.9997
16.3318,1.0031,-0.5660,0.3192,1.2996,150.58,-0.6615,0.0552,-0.9985
16.3319,0.9696,-0.5660,0.3192,1.2996,150.58,-0.6962,0.0858,-0.9963
16.3320,0.9359,-0.5660,0.3192,1.2996,150.58,-0.7306,0.1163,-0.9932
16.3321,0.9034,-0.5660,0.3192,1.2996,150.58,-0.7639,0.1467,-0.9892
16.3322,0.8717,-0.5660,0.3192,1.2995,150.58,-0.7963,0.1770,-0.9842
16.3323,0.8403,-0.5660,0.3192,1.2995,150.58,-0.8285,0.2131,-0.9770
16.3324,0.8103,-0.5660,0.3192,1.2995,150.58,-0.8594,0.2430,-0.9700
16.3325,0.7806,-0.5660,0.3192,1.2995,150.58,-0.8899,0.2726,-0.9621
16.3326,0.7524,-0.5660,0.3192,1.2995,150.58,-0.9190,0.3020,-0.9533
16.3327,0.7246,-0.5660,0.3192,1.2995,150.58,-0.9477,0.3311,-0.9436
16.3328,0.6982,-0.5660,0.3192,1.2995,150.58,-0.9750,0.3599,-0.9330
16.3329,0.6732,-0.5660,0.3192,1.2995,150.58,-1.0010,0.3883,-0.9215
16.3330,0.6481,-0.5660,0.3192,1.2995,150.58,-1.0272,0.4164,-0.9092
16.3331,0.6251,-0.5659,0.3192,1.2995,150.58,-1.0512,0.4496,-0.8932
16.3332,0.6024,-0.5659,0.3192,1.2995,150.58,-1.0749,0.4768,-0.8790
16.3333,0.5812,-0.5659,0.3192,1.2995,150.58,-1.0972,0.5035,-0.8640
16.3334,0.5607,-0.5659,0.3192,1.2995,150.58,-1.1187,0.5298,-0.8481
16.3335,0.5417,-0.5659,0.3192,1.2995,150.58,-1.1388,0.5556,-0.8315
16.3336,0.5238,-0.5659,0.3192,1.2995,150.58,-1.1578,0.5808,-0.8140
16.3337,0.5069,-0.5659,0.3192,1.2995,150.58,-1.1759,0.6055,-0.7958
16.3338,0.4913,-0.5659,0.3192,1.2995,150.58,-1.1926,0.6296,-0.7769
16.3339,0.4767,-0.5659,0.3192,1.2995,150.58,-1.2084,0.6532,-0.7572
16.3340,0.4636,-0.5659,0.3192,1.2995,150.58,-1.2228,0.6806,-0.7327
16.3341,0.4515,-0.5659,0.3192,1.2995,150.58,-1.2361,0.7028,-0.7114
16.3342,0.4409,-0.5659,0.3192,1.2995,150.58,-1.2480,0.7242,-0.6895
16.3343,0.4314,-0.5659,0.3192,1.2995,150.58,-1.2587,0.7451,-0.6670
16.3344,0.4230,-0.5659,0.3192,1.2995,150.58,-1.2683,0.7652,-0.6438
16.3345,0.4161,-0.5659,0.3192,1.2995,150.58,-1.2764,0.7846,-0.6201
16.3346,0.4102,-0.5659,0.3192,1.2995,150.57,-1.2836,0.8032,-0.5957
16.3347,0.4058,-0.5659,0.3192,1.2995,150.57,-1.2892,0.8211,-0.5708
16.3348,0.4025,-0.5659,0.3192,1.2995,150.57,-1.2937,0.8416,-0.5402
16.3349,0.4006,-0.5659,0.3192,1.2995,150.57,-1.2969,0.8577,-0.5141
16.3350,0.4000,-0.5659,0.3192,1.2995,150.57,-1.2988,0.8731,-0.4876
16.3351,0.4007,-0.5659,0.3192,1.2995,150.57,-1.2995,0.8876,-0.4605
16.3352,0.4025,-0.5659,0.3192,1.2995,150.57,-1.2988,0.9013,-0.4331
16.3353,0.4058,-0.5659,0.3192,1.2995,150.57,-1.2968,0.9142,-0.4052
16.3354,0.4102,-0.5659,0.3192,1.2995,150.57,-1.2936,0.9262,-0.3770
16.3355,0.4160,-0.5659,0.3192,1.2995,150.57,-1.2891,0.9373,-0.3484
16.3356,0.4230,-0.5659,0.3192,1.2995,150.57,-1.2833,0.9495,-0.3137
16.3357,0.4312,-0.5659,0.3192,1.2995,150.57,-1.2763,0.9587,-0.2844
16.3358,0.4409,-0.5659,0.3192,1.2995,150.57,-1.2680,0.9670,-0.2549
16.3359,0.4516,-0.5659,0.3192,1.2995,150.57,-1.2586,0.9743,-0.2251
16.3360,0.4637,-0.5659,0.3192,1.2995,150.57,-1.2476,0.9808,-0.1951
16.3361,0.4769,-0.5659,0.3192,1.2995,150.57,-1.2358,0.9863,-0.1649
16.3362,0.4915,-0.5659,0.3192,1.2995,150.57,-1.2224,0.9909,-0.1346
16.3363,0.5070,-0.5659,0.3192,1.2995,150.57,-1.2080,0.9946,-0.1041
16.3364,0.5235,-0.5659,0.3193,1.2995,150.57,-1.1925,0.9977,-0.0674
16.3365,0.5416,-0.5659,0.3193,1.2995,150.57,-1.1755,0.9993,-0.0368
16.3366,0.5606,-0.5659,0.3193,1.2995,150.57,-1.1576,1.0000,-0.0061
16.3367,0.5810,-0.5659,0.3193,1.2995,150.57,-1.1383,0.9997,0.0245
16.3368,0.6023,-0.5659,0.3193,1.2995,150.57,-1.1182,0.9985,0.0552
16.3369,0.6249,-0.5659,0.3193,1.2995,150.57,-1.0966,0.9963,0.0858
16.3370,0.6483,-0.5659,0.3193,1.2995,150.57,-1.0743,0.9932,0.1163
16.3371,0.6727,-0.5659,0.3193,1.2995,150.57,-1.0509,0.9892,0.1467
16.3372,0.6985,-0.5659,0.3193,1.2995,150.57,-1.0262,0.9842,0.1770
16.3373,0.7248,-0.5659,0.3193,1.2995,150.57,-1.0008,0.9770,0.2131
16.3374,0.7526,-0.5659,0.3193,1.2995,150.57,-0.9740,0.9700,0.2430
16.3375,0.7804,-0.5659,0.3193,1.2995,150.57,-0.9470,0.9621,0.2726
16.3376,0.8101,-0.5659,0.3193,1.2995,150.57,-0.9179,0.9533,0.3020
16.3377,0.8401,-0.5659,0.3193,1.2995,150.57,-0.8892,0.9436,0.3311
16.3378,0.8710,-0.5659,0.3193,1.2996,150.57,-0.8591,0.9330,0.3599
16.3379,0.9032,-0.5659,0.3193,1.2996,150.57,-0.8277,0.9215,0.3883
16.3380,0.9357,-0.5659,0.3193,1.2996,150.57,-0.7960,0.9092,0.4164
16.3381,0.9694,-0.5659,0.3193,1.2996,150.57,-0.7631,0.8932,0.4496
16.3382,1.0034,-0.5659,0.3193,1.2996,150.57,-0.7298,0.8790,0.4768
16.3383,1.0386,-0.5659,0.3193,1.2996,150.56,-0.6953,0.8640,0.5035
16.3384,1.0739,-0.5659,0.3193,1.2996,150.56,-0.6607,0.8481,0.5298
16.3385,1.1092,-0.5659,0.3193,1.2996,150.56,-0.6254,0.8315,0.5556
16.3386,1.1468,-0.5659,0.3194,1.2996,150.56,-0.5889,0.8140,0.5808
16.3387,1.1833,-0.5659,0.3194,1.2997,150.56,-0.5525,0.7958,0.6055
16.3388,1.2214,-0.5659,0.3194,1.2997,150.56,-0.5149,0.7769,0.6296
16.3389,1.2594,-0.5659,0.3194,1.2997,150.56,-0.4773,0.7532,0.6578
16.3390,1.2984,-0.5660,0.3194,1.2997,150.56,-0.4387,0.7327,0.6806
16.3391,1.3372,-0.5660,0.3194,1.2997,150.56,-0.4009,0.7114,0.7028
16.3392,1.3764,-0.5660,0.3194,1.2997,150.56,-0.3621,0.6895,0.7242
16.3393,1.4165,-0.5660,0.3194,1.2997,150.56,-0.3223,0.6670,0.7451
16.3394,1.4563,-0.5660,0.3194,1.2998,150.56,-0.2828,0.6438,0.7652
16.3395,1.4970,-0.5660,0.3194,1.2998,150.56,-0.2424,0.6201,0.7846
16.3396,1.5372,-0.5660,0.3194,1.2998,150.56,-0.2024,0.5957,0.8032
16.3397,1.5782,-0.5660,0.3194,1.2998,150.56,-0.1616,0.5657,0.8246
16.3398,1.6180,-0.5660,0.3194,1.2999,150.56,-0.1212,0.5402,0.8416
16.3399,1.6586,-0.5660,0.3194,1.2999,150.56,-0.0807,0.5141,0.8577
16.3400,1.6999,-0.5660,0.3194,1.2999,150.56,-0.0395,0.4876,0.8731
16.3401,1.7405,-0.5660,0.3194,1.2999,150.56,0.0011,0.4605,0.8876
16.3402,1.7817,-0.5661,0.3194,1.2999,150.56,0.0424,0.4331,0.9013
16.3403,1.8222,-0.5661,0.3194,1.3000,150.56,0.0830,0.4052,0.9142
16.3404,1.8632,-0.5661,0.3195,1.3000,150.56,0.1241,0.3770,0.9262
16.3405,1.9034,-0.5661,0.3195,1.3000,150.56,0.1638,0.3484,0.9373
16.3406,1.9434,-0.5661,0.3195,1.3000,150.56,0.2041,0.3137,0.9495
16.3407,1.9838,-0.5661,0.3195,1.3001,150.56,0.2447,0.2844,0.9587
16.3408,2.0227,-0.5661,0.3195,1.3001,150.56,0.2845,0.2549,0.9670
16.3409,2.0631,-0.5661,0.3195,1.3001,150.56,0.3246,0.2251,0.9743
16.3410,2.1014,-0.5661,0.3195,1.3001,150.56,0.3638,0.1951,0.9808
16.3411,2.1404,-0.5662,0.3195,1.3002,150.56,0.4032,0.1649,0.9863
16.3412,2.1784,-0.5662,0.3195,1.3002,150.56,0.4417,0.1346,0.9909
16.3413,2.2159,-0.5662,0.3195,1.3002,150.57,0.4797,0.1041,0.9946
16.3414,2.2535,-0.5662,0.3195,1.3002,150.57,0.5178,0.0674,0.9977
16.3415,2.2900,-0.5662,0.3195,1.3003,150.57,0.5542,0.0368,0.9993
16.3416,2.3265,-0.5662,0.3195,1.3003,150.57,0.5913,0.0061,1.0000
16.3417,2.3618,-0.5662,0.3195,1.3003,150.57,0.6272,-0.0245,0.9997
16.3418,2.3969,-0.5663,0.3195,1.3003,150.57,0.6630,-0.0552,0.9985
16.3419,2.4309,-0.5663,0.3195,1.3004,150.57,0.6977,-0.0858,0.9963
16.3420,2.4636,-0.5663,0.3195,1.3004,150.57,0.7316,-0.1163,0.9932
16.3421,2.4966,-0.5663,0.3195,1.3004,150.57,0.7654,-0.1467,0.9892
16.3422,2.5283,-0.5663,0.3195,1.3004,150.57,0.7979,-0.1830,0.9831
16.3423,2.5597,-0.5663,0.3195,1.3005,150.57,0.8301,-0.2131,0.9770
16.3424,2.5897,-0.5664,0.3195,1.3005,150.57,0.8605,-0.2430,0.9700
16.3425,2.6194,-0.5664,0.3195,1.3005,150.58,0.8910,-0.2726,0.9621
16.3426,2.6476,-0.5664,0.3195,1.3005,150.58,0.9202,-0.3020,0.9533
16.3427,2.6750,-0.5664,0.3194,1.3006,150.58,0.9485,-0.3311,0.9436
16.3428,2.7018,-0.5664,0.3194,1.3006,150.58,0.9763,-0.3599,0.9330
16.3429,2.7272,-0.5664,0.3194,1.3006,150.58,1.0027,-0.3883,0.9215
16.3430,2.7519,-0.5665,0.3194,1.3006,150.58,1.0285,-0.4164,0.9092
16.3431,2.7749,-0.5665,0.3194,1.3006,150.58,1.0528,-0.4496,0.8932
16.3432,2.7979,-0.5665,0.3194,1.3007,150.58,1.0766,-0.4768,0.8790
16.3433,2.8188,-0.5665,0.3194,1.3007,150.58,1.0985,-0.5035,0.8640
16.3434,2.8390,-0.5665,0.3194,1.3007,150.59,1.1198,-0.5298,0.8481
16.3435,2.8583,-0.5665,0.3194,1.3007,150.59,1.1402,-0.5556,0.8315
16.3436,2.8762,-0.5665,0.3194,1.3007,150.59,1.1592,-0.5808,0.8140
16.3437,2.8931,-0.5666,0.3194,1.3007,150.59,1.1774,-0.6055,0.7958
16.3438,2.9087,-0.5666,0.3194,1.3008,150.59,1.1941,-0.6296,0.7769
16.3439,2.9233,-0.5666,0.3193,1.3008,150.59,1.2099,-0.6578,0.7532
16.3440,2.9364,-0.5666,0.3193,1.3008,150.59,1.2242,-0.6806,0.7327
16.3441,2.9485,-0.5666,0.3193,1.3008,150.60,1.2376,-0.7028,0.7114
16.3442,2.9592,-0.5666,0.3193,1.3008,150.60,1.2493,-0.7242,0.6895
16.3443,2.9686,-0.5666,0.3193,1.3008,150.60,1.2600,-0.7451,0.6670
16.3444,2.9770,-0.5666,0.3193,1.3008,150.60,1.2696,-0.7652,0.6438
16.3445,2.9839,-0.5667,0.3193,1.3008,150.60,1.2779,-0.7846,0.6201
16.3446,2.9898,-0.5667,0.3192,1.3008,150.60,1.2850,-0.8032,0.5957
16.3447,2.9942,-0.5667,0.3192,1.3008,150.61,1.2907,-0.8246,0.5657
16.3448,2.9975,-0.5667,0.3192,1.3008,150.61,1.2952,-0.8416,0.5402
16.3449,2.9994,-0.5667,0.3192,1.3008,150.61,1.2983,-0.8577,0.5141
16.3450,3.0000,-0.5667,0.3192,1.3008,150.61,1.3002,-0.8731,0.4876
16.3451,2.9993,-0.5667,0.3192,1.3008,150.61,1.3008,-0.8876,0.4605
16.3452,2.9974,-0.5667,0.3191,1.3008,150.61,1.3002,-0.9013,0.4331
16.3453,2.9942,-0.5667,0.3191,1.3008,150.62,1.2982,-0.9142,0.4052
16.3454,2.9898,-0.5667,0.3191,1.3008,150.62,1.2950,-0.9262,0.3770
16.3455,2.9840,-0.5668,0.3191,1.3008,150.62,1.2904,-0.9395,0.3427
16.3456,2.9770,-0.5668,0.3191,1.3008,150.62,1.2848,-0.9495,0.3137
16.3457,2.9688,-0.5668,0.3190,1.3008,150.62,1.2778,-0.9587,0.2844
16.3458,2.9591,-0.5668,0.3190,1.3008,150.63,1.2694,-0.9670,0.2549
16.3459,2.9484,-0.5668,0.3190,1.3008,150.63,1.2599,-0.9743,0.2251
16.3460,2.9363,-0.5668,0.3190,1.3008,150.63,1.2490,-0.9808,0.1951
16.3461,2.9231,-0.5668,0.3190,1.3007,150.63,1.2370,-0.9863,0.1649
16.3462,2.9085,-0.5668,0.3190,1.3007,150.63,1.2236,-0.9909,0.1346
16.3463,2.8930,-0.5668,0.3189,1.3007,150.63,1.2094,-0.9946,0.1041
16.3464,2.8765,-0.5668,0.3189,1.3007,150.63,1.1939,-0.9977,0.0674
16.3465,2.8581,-0.5668,0.3189,1.3007,150.64,1.1769,-0.9993,0.0368
16.3466,2.8394,-0.5668,0.3189,1.3007,150.64,1.1590,-1.0000,0.0061
16.3467,2.8190,-0.5668,0.3189,1.3007,150.64,1.1397,-0.9997,-0.0245
16.3468,2.7977,-0.5668,0.3189,1.3006,150.64,1.1195,-0.9985,-0.0552
16.3469,2.7751,-0.5668,0.3188,1.3006,150.64,1.0979,-0.9963,-0.0858
16.3470,2.7517,-0.5668,0.3188,1.3006,150.64,1.0756,-0.9932,-0.1163
16.3471,2.7273,-0.5668,0.3188,1.3006,150.64,1.0526,-0.9892,-0.1467
16.3472,2.7015,-0.5668,0.3188,1.3006,150.64,1.0278,-0.9831,-0.1830
16.3473,2.6751,-0.5668,0.3188,1.3005,150.65,1.0023,-0.9770,-0.2131
16.3474,2.6474,-0.5668,0.3188,1.3005,150.65,0.9755,-0.9700,-0.2430
16.3475,2.6191,-0.5668,0.3187,1.3005,150.65,0.9482,-0.9621,-0.2726
16.3476,2.5895,-0.5668,0.3187,1.3005,150.65,0.9194,-0.9533,-0.3020
16.3477,2.5599,-0.5668,0.3187,1.3004,150.65,0.8902,-0.9436,-0.3311
16.3478,2.5290,-0.5667,0.3187,1.3004,150.65,0.8602,-0.9330,-0.3599
16.3479,2.4968,-0.5667,0.3187,1.3004,150.65,0.8288,-0.9215,-0.3883
16.3480,2.4643,-0.5667,0.3187,1.3004,150.65,0.7975,-0.9066,-0.4220
16.3481,2.4306,-0.5667,0.3187,1.3003,150.65,0.7645,-0.8932,-0.4496
16.3482,2.3966,-0.5667,0.3186,1.3003,150.65,0.7313,-0.8790,-0.4768
16.3483,2.3614,-0.5667,0.3186,1.3003,150.65,0.6968,-0.8640,-0.5035
16.3484,2.3261,-0.5667,0.3186,1.3003,150.65,0.6621,-0.8481,-0.5298
16.3485,2.2902,-0.5667,0.3186,1.3002,150.65,0.6268,-0.8315,-0.5556
16.3486,2.2532,-0.5667,0.3186,1.3002,150.66,0.5903,-0.8140,-0.5808
16.3487,2.2167,-0.5667,0.3186,1.3002,150.66,0.5538,-0.7958,-0.6055
16.3488,2.1780,-0.5667,0.3186,1.3001,150.66,0.5162,-0.7730,-0.6344
16.3489,2.1406,-0.5667,0.3186,1.3001,150.66,0.4787,-0.7532,-0.6578
16.3490,2.1016,-0.5666,0.3185,1.3001,150.66,0.4401,-0.7327,-0.6806
16.3491,2.0628,-0.5666,0.3185,1.3001,150.66,0.4022,-0.7114,-0.7028
16.3492,2.0236,-0.5666,0.3185,1.3000,150.66,0.3634,-0.6895,-0.7242
16.3493,1.9835,-0.5666,0.3185,1.3000,150.66,0.3236,-0.6670,-0.7451
16.3494,1.9437,-0.5666,0.3185,1.3000,150.66,0.2841,-0.6438,-0.7652
16.3495,1.9030,-0.5666,0.3185,1.3000,150.66,0.2437,-0.6201,-0.7846
16.3496,1.8628,-0.5666,0.3185,1.3000,150.66,0.2037,-0.5957,-0.8032
16.3497,1.8218,-0.5666,0.3185,1.2999,150.66,0.1628,-0.5657,-0.8246
16.3498,1.7813,-0.5666,0.3185,1.2999,150.66,0.1224,-0.5402,-0.8416
16.3499,1.7414,-0.5666,0.3185,1.2999,150.66,0.0819,-0.5141,-0.8577
16.3500,1.7001,-0.5666,0.3185,1.2999,150.66,0.0407,-0.4876,-0.8731
16.3501,1.6595,-0.5665,0.3185,1.2998,150.66,0.0001,-0.4605,-0.8876
16.3502,1.6183,-0.5665,0.3185,1.2998,150.66,-0.0411,-0.4331,-0.9013
16.3503,1.5778,-0.5665,0.3185,1.2998,150.66,-0.0811,-0.4052,-0.9142
16.3504,1.5368,-0.5665,0.3185,1.2998,150.66,-0.1228,-0.3770,-0.9262
16.3505,1.4966,-0.5665,0.3185,1.2998,150.66,-0.1626,-0.3427,-0.9395
16.3506,1.4565,-0.5665,0.3184,1.2998,150.66,-0.2028,-0.3137,-0.9495
16.3507,1.4161,-0.5665,0.3184,1.2997,150.66,-0.2434,-0.2844,-0.9587
16.3508,1.3766,-0.5665,0.3184,1.2997,150.66,-0.2832,-0.2549,-0.9670
16.3509,1.3368,-0.5665,0.3184,1.2997,150.66,-0.3233,-0.2251,-0.9743
16.3510,1.2986,-0.5665,0.3184,1.2997,150.66,-0.3625,-0.1951,-0.9808
16.3511,1.2590,-0.5665,0.3184,1.2997,150.66,-0.4019,-0.1649,-0.9863
16.3512,1.2216,-0.5665,0.3184,1.2997,150.66,-0.4403,-0.1346,-0.9909
16.3513,1.1841,-0.5665,0.3184,1.2996,150.66,-0.4783,-0.0980,-0.9952
16.3514,1.1464,-0.5664,0.3184,1.2996,150.66,-0.5164,-0.0674,-0.9977
16.3515,1.1100,-0.5664,0.3184,1.2996,150.66,-0.5534,-0.0368,-0.9993
16.3516,1.0735,-0.5664,0.3184,1.2996,150.66,-0.5904,-0.0061,-1.0000
16.3517,1.0382,-0.5664,0.3184,1.2996,150.66,-0.6263,0.0245,-0.9997
16.3518,1.0030,-0.5664,0.3184,1.2996,150.66,-0.6621,0.0552,-0.9985
16.3519,0.9691,-0.5664,0.3184,1.2996,150.66,-0.6962,0.0858,-0.9963
16.3520,0.9359,-0.5664,0.3184,1.2996,150.65,-0.7301,0.1163,-0.9932
16.3521,0.9029,-0.5664,0.3184,1.2996,150.65,-0.7639,0.1528,-0.9883
16.3522,0.8717,-0.5664,0.3184,1.2995,150.65,-0.7963,0.1830,-0.9831
16.3523,0.8403,-0.5664,0.3184,1.2995,150.65,-0.8285,0.2131,-0.9770
16.3524,0.8102,-0.5664,0.3184,1.2995,150.65,-0.8594,0.2430,-0.9700
16.3525,0.7806,-0.5664,0.3184,1.2995,150.65,-0.8899,0.2726,-0.9621
16.3526,0.7523,-0.5664,0.3184,1.2995,150.65,-0.9190,0.3020,-0.9533
16.3527,0.7250,-0.5664,0.3185,1.2995,150.65,-0.9473,0.3311,-0.9436
16.3528,0.6982,-0.5664,0.3185,1.2995,150.65,-0.9750,0.3599,-0.9330
16.3529,0.6728,-0.5664,0.3185,1.2995,150.65,-1.0014,0.3883,-0.9215
16.3530,0.6480,-0.5664,0.3185,1.2995,150.65,-1.0272,0.4220,-0.9066
16.3531,0.6247,-0.5664,0.3185,1.2995,150.65,-1.0515,0.4496,-0.8932
16.3532,0.6021,-0.5663,0.3185,1.2995,150.65,-1.0752,0.4768,-0.8790
16.3533,0.5812,-0.5663,0.3185,1.2995,150.65,-1.0975,0.5035,-0.8640
16.3534,0.5610,-0.5663,0.3185,1.2995,150.65,-1.1184,0.5298,-0.8481
16.3535,0.5417,-0.5663,0.3185,1.2995,150.65,-1.1388,0.5556,-0.8315
16.3536,0.5238,-0.5663,0.3185,1.2995,150.65,-1.1578,0.5808,-0.8140
16.3537,0.5069,-0.5663,0.3185,1.2995,150.65,-1.1760,0.6055,-0.7958
16.3538,0.4913,-0.5663,0.3185,1.2995,150.65,-1.1927,0.6344,-0.7730
16.3539,0.4767,-0.5663,0.3185,1.2995,150.65,-1.2084,0.6578,-0.7532
16.3540,0.4636,-0.5663,0.3185,1.2995,150.65,-1.2228,0.6806,-0.7327
16.3541,0.4516,-0.5663,0.3185,1.2995,150.65,-1.2359,0.7028,-0.7114
16.3542,0.4408,-0.5663,0.3185,1.2995,150.65,-1.2480,0.7242,-0.6895
16.3543,0.4314,-0.5663,0.3185,1.2995,150.65,-1.2587,0.7451,-0.6670
16.3544,0.4229,-0.5663,0.3185,1.2995,150.65,-1.2683,0.7652,-0.6438
16.3545,0.4161,-0.5663,0.3185,1.2995,150.65,-1.2765,0.7846,-0.6201
16.3546,0.4102,-0.5663,0.3185,1.2995,150.65,-1.2836,0.8068,-0.5908
16.3547,0.4058,-0.5663,0.3185,1.2995,150.65,-1.2893,0.8246,-0.5657
16.3548,0.4026,-0.5663,0.3185,1.2995,150.65,-1.2937,0.8416,-0.5402
16.3549,0.4006,-0.5663,0.3185,1.2995,150.65,-1.2969,0.8577,-0.5141
16.3550,0.4000,-0.5663,0.3185,1.2995,150.65,-1.2988,0.8731,-0.4876
16.3551,0.4007,-0.5663,0.3185,1.2995,150.65,-1.2995,0.8876,-0.4605
16.3552,0.4026,-0.5663,0.3185,1.2995,150.65,-1.2988,0.9013,-0.4331
16.3553,0.4058,-0.5663,0.3185,1.2995,150.65,-1.2969,0.9142,-0.4052
16.3554,0.4103,-0.5663,0.3185,1.2995,150.65,-1.2936,0.9285,-0.3713
16.3555,0.4159,-0.5663,0.3185,1.2995,150.65,-1.2892,0.9395,-0.3427
16.3556,0.4230,-0.5663,0.3185,1.2995,150.65,-1.2834,0.9495,-0.3137
16.3557,0.4312,-0.5663,0.3185,1.2995,150.64,-1.2764,0.9587,-0.2844
16.3558,0.4409,-0.5663,0.3185,1.2995,150.64,-1.2680,0.9670,-0.2549
16.3559,0.4516,-0.5663,0.3185,1.2995,150.64,-1.2585,0.9743,-0.2251
16.3560,0.4637,-0.5663,0.3185,1.2995,150.64,-1.2476,0.9808,-0.1951
16.3561,0.4769,-0.5663,0.3185,1.2995,150.64,-1.2356,0.9863,-0.1649
16.3562,0.4912,-0.5663,0.3185,1.2995,150.64,-1.2226,0.9909,-0.1346
16.3563,0.5070,-0.5663,0.3185,1.2995,150.64,-1.2078,0.9952,-0.0980
16.3564,0.5237,-0.5663,0.3185,1.2995,150.64,-1.1925,0.9977,-0.0674
16.3565,0.5419,-0.5663,0.3185,1.2995,150.64,-1.1755,0.9993,-0.0368
16.3566,0.5606,-0.5663,0.3185,1.2995,150.64,-1.1576,1.0000,-0.0061
16.3567,0.5814,-0.5663,0.3185,1.2995,150.64,-1.1383,0.9997,0.0245
16.3568,0.6023,-0.5663,0.3185,1.2995,150.64,-1.1182,0.9985,0.0552
16.3569,0.6246,-0.5663,0.3186,1.2995,150.64,-1.0970,0.9963,0.0858
16.3570,0.6483,-0.5663,0.3186,1.2995,150.64,-1.0743,0.9932,0.1163
16.3571,0.6727,-0.5663,0.3186,1.2995,150.64,-1.0509,0.9883,0.1528
16.3572,0.6985,-0.5663,0.3186,1.2995,150.64,-1.0262,0.9831,0.1830
16.3573,0.7249,-0.5663,0.3186,1.2995,150.64,-1.0007,0.9770,0.2131
16.3574,0.7526,-0.5663,0.3186,1.2995,150.64,-0.9739,0.9700,0.2430
16.3575,0.7809,-0.5663,0.3186,1.2995,150.64,-0.9466,0.9621,0.2726
16.3576,0.8101,-0.5663,0.3186,1.2995,150.64,-0.9183,0.9533,0.3020
16.3577,0.8406,-0.5663,0.3186,1.2995,150.64,-0.8887,0.9436,0.3311
16.3578,0.8710,-0.5663,0.3186,1.2996,150.64,-0.8591,0.9330,0.3599
16.3579,0.9032,-0.5663,0.3186,1.2996,150.64,-0.8272,0.9191,0.3940
16.3580,0.9357,-0.5663,0.3186,1.2996,150.64,-0.7960,0.9066,0.4220
16.3581,0.9694,-0.5663,0.3186,1.2996,150.64,-0.7630,0.8932,0.4496
16.3582,1.0034,-0.5663,0.3186,1.2996,150.64,-0.7298,0.8790,0.4768
16.3583,1.0380,-0.5663,0.3186,1.2996,150.64,-0.6958,0.8640,0.5035
16.3584,1.0739,-0.5663,0.3186,1.2996,150.64,-0.6607,0.8481,0.5298
16.3585,1.1098,-0.5663,0.3186,1.2996,150.64,-0.6254,0.8315,0.5556
16.3586,1.1468,-0.5663,0.3186,1.2996,150.64,-0.5889,0.8140,0.5808
16.3587,1.1839,-0.5663,0.3186,1.2997,150.64,-0.5524,0.7958,0.6055
16.3588,1.2220,-0.5663,0.3186,1.2997,150.64,-0.5148,0.7730,0.6344
16.3589,1.2594,-0.5664,0.3187,1.2997,150.64,-0.4773,0.7532,0.6578
16.3590,1.2978,-0.5664,0.3187,1.2997,150.64,-0.4393,0.7327,0.6806
16.3591,1.3372,-0.5664,0.3187,1.2997,150.64,-0.4003,0.7114,0.7028
16.3592,1.3764,-0.5664,0.3187,1.2997,150.64,-0.3621,0.6895,0.7242
16.3593,1.4165,-0.5664,0.3187,1.2997,150.64,-0.3217,0.6670,0.7451
16.3594,1.4563,-0.5664,0.3187,1.2998,150.64,-0.2828,0.6438,0.7652
16.3595,1.4970,-0.5664,0.3187,1.2998,150.64,-0.2424,0.6201,0.7846
16.3596,1.5372,-0.5664,0.3187,1.2998,150.63,-0.2024,0.5908,0.8068
16.3597,1.5776,-0.5664,0.3187,1.2998,150.63,-0.1622,0.5657,0.8246
16.3598,1.6187,-0.5664,0.3187,1.2998,150.63,-0.1212,0.5402,0.8416
16.3599,1.6593,-0.5664,0.3187,1.2999,150.63,-0.0807,0.5141,0.8577
16.3600,1.7005,-0.5664,0.3187,1.2999,150.63,-0.0394,0.4876,0.8731
16.3601,1.7405,-0.5664,0.3187,1.2999,150.63,0.0012,0.4605,0.8876
16.3602,1.7817,-0.5664,0.3187,1.2999,150.63,0.0424,0.4331,0.9013
16.3603,1.8222,-0.5665,0.3187,1.2999,150.63,0.0830,0.4052,0.9142
16.3604,1.8626,-0.5665,0.3187,1.3000,150.64,0.1235,0.3713,0.9285
16.3605,1.9035,-0.5665,0.3187,1.3000,150.64,0.1645,0.3427,0.9395
16.3606,1.9435,-0.5665,0.3187,1.3000,150.64,0.2041,0.3137,0.9495
16.3607,1.9839,-0.5665,0.3187,1.3000,150.64,0.2447,0.2844,0.9587
16.3608,2.0234,-0.5665,0.3187,1.3001,150.64,0.2845,0.2549,0.9670
16.3609,2.0632,-0.5665,0.3188,1.3001,150.64,0.3246,0.2251,0.9743
16.3610,2.1020,-0.5665,0.3188,1.3001,150.64,0.3638,0.1951,0.9808
16.3611,2.1398,-0.5666,0.3188,1.3001,150.64,0.4026,0.1649,0.9863
16.3612,2.1784,-0.5666,0.3188,1.3002,150.64,0.4417,0.1285,0.9917
16.3613,2.2160,-0.5666,0.3188,1.3002,150.64,0.4797,0.0980,0.9952
